timer,hart,actual data,actual data diff,,
4662.026402,505,,,,
4662.881192,508,,,,
4663.735982,510,,,,
4664.590773,514,,,,
4665.445563,517,,,,
4666.300353,519,,,,
4667.155144,521,,,,
4668.009934,524,,,,
4668.864724,524,,,,
4669.719515,522,,,,
4670.574305,522,,,,
4671.429095,521,,,,
4672.283886,519,,,,
4673.138676,517,,,,
4673.993466,516,,,,
4674.848257,516,,,,
4675.703047,515,,,,
4676.557837,514,,,,
4677.412628,513,,,,
4678.267418,512,,,,
4679.122208,512,,,,
4679.976998,508,,,,
4680.831789,508,,,,
4681.686579,508,,,,
4682.541369,509,,,,
4683.39616,507,,,,
4684.25095,510,,,,
4685.10574,513,,,,
4685.960531,517,,,,
4686.815321,522,,,,
4687.670111,531,,,,
4688.524902,545,,,,
4689.379692,563,,,,
4690.234482,578,,,,
4691.089273,593,,,,
4691.944063,603,,,,
4692.798853,610,,,,
4693.653644,612,,,,
4694.508434,613,,,,
4695.363224,609,,,,
4696.218015,601,,,,
4697.072805,589,,,,
4697.927595,580,,,,
4698.782385,569,,,,
4699.637176,554,,,,
4700.491966,541,,,,
4701.346756,528,,,,
4702.201547,515,,,,
4703.056337,500,,,,
4703.911127,489,,,,
4704.765918,478,,,,
4705.620708,468,,,,
4706.475498,458,,,,
4707.330289,453,,,,
4708.185079,449,,,,
4709.039869,446,,,,
4709.89466,444,,,,
4710.74945,444,,,,
4711.60424,447,,,,
4712.459031,451,,,,
4713.313821,452,,,,
4714.168611,458,,,,
4715.023402,462,,,,
4715.878192,466,,,,
4716.732982,470,,,,
4717.587773,476,,,,
4718.442563,481,,,,
4719.297353,484,,,,
4720.152143,486,,,,
4721.006934,491,,,,
4721.861724,495,,,,
4722.716514,497,,,,
4723.571305,500,,,,
4724.426095,503,,,,
4725.280885,506,,,,
4726.135676,508,,,,
4726.990466,508,,,,
4727.845256,510,,,,
4728.700047,511,,,,
4729.554837,511,,,,
4730.409627,510,,,,
4731.264418,511,,,,
4732.119208,511,,,,
4732.973998,507,,,,
4733.828789,506,,,,
4734.683579,505,,,,
4735.538369,503,,,,
4736.39316,502,,,,
4737.24795,501,,,,
4738.10274,502,,,,
4738.957531,501,,,,
4739.812321,499,,,,
4740.667111,497,,,,
4741.521901,496,,,,
4742.376692,497,,,,
4743.231482,494,,,,
4744.086272,493,,,,
4744.941063,494,,,,
4745.795853,495,,,,
4746.650643,495,,,,
4747.505434,499,,,,
4748.360224,501,,,,
4749.215014,502,,,,
4750.069805,501,,,,
4750.924595,503,,,,
4751.779385,505,,,,
4752.634176,506,,,,
4753.488966,506,,,,
4754.343756,507,,,,
4755.198547,508,,,,
4756.053337,507,,,,
4756.908127,506,,,,
4757.762918,506,,,,
4758.617708,507,,,,
4759.472498,506,,,,
4760.327288,506,,,,
4761.182079,506,,,,
4762.036869,507,,,,
4762.891659,508,,,,
4763.74645,508,,,,
4764.60124,509,,,,
4765.45603,510,,,,
4766.310821,510,,,,
4767.165611,512,,,,
4768.020401,517,,,,
4768.875192,522,,,,
4769.729982,529,,,,
4770.584772,543,,,,
4771.439563,559,,,,
4772.294353,576,,,,
4773.149143,586,,,,
4774.003934,596,,,,
4774.858724,601,,,,
4775.713514,604,,,,
4776.568305,602,,,,
4777.423095,597,,,,
4778.277885,589,,,,
4779.132676,578,,,,
4779.987466,564,,,,
4780.842256,550,,,,
4781.697046,534,,,,
4782.551837,520,,,,
4783.406627,505,,,,
4784.261417,494,,,,
4785.116208,484,,,,
4785.970998,474,,,,
4786.825788,466,,,,
4787.680579,460,,,,
4788.535369,458,,,,
4789.390159,457,,,,
4790.24495,456,,,,
4791.09974,459,,,,
4791.95453,462,,,,
4792.809321,465,,,,
4793.664111,468,,,,
4794.518901,474,,,,
4795.373692,479,,,,
4796.228482,484,,,,
4797.083272,489,,,,
4797.938063,494,,,,
4798.792853,499,,,,
4799.647643,503,,,,
4800.502434,505,,,,
4801.357224,508,,,,
4802.212014,512,,,,
4803.066804,512,,,,
4803.921595,514,,,,
4804.776385,514,,,,
4805.631175,516,,,,
4806.485966,517,,,,
4807.340756,516,,,,
4808.195546,517,,,,
4809.050337,518,,,,
4809.905127,516,,,,
4810.759917,514,,,,
4811.614708,515,,,,
4812.469498,513,,,,
4813.324288,511,,,,
4814.179079,510,,,,
4815.033869,510,,,,
4815.888659,510,,,,
4816.74345,507,,,,
4817.59824,507,,,,
4818.45303,507,,,,
4819.307821,507,,,,
4820.162611,505,,,,
4821.017401,506,,,,
4821.872191,507,,,,
4822.726982,508,,,,
4823.581772,507,,,,
4824.436562,508,,,,
4825.291353,510,,,,
4826.146143,512,,,,
4827.000933,513,,,,
4827.855724,516,,,,
4828.710514,520,,,,
4829.565304,523,,,,
4830.420095,525,,,,
4831.274885,527,,,,
4832.129675,531,,,,
4832.984466,532,,,,
4833.839256,532,,,,
4834.694046,533,,,,
4835.548837,534,,,,
4836.403627,532,,,,
4837.258417,530,,,,
4838.113208,529,,,,
4838.967998,527,,,,
4839.822788,524,,,,
4840.677579,521,,,,
4841.532369,518,,,,
4842.387159,516,,,,
4843.241949,512,,,,
4844.09674,508,,,,
4844.95153,506,,,,
4845.80632,505,,,,
4846.661111,502,,,,
4847.515901,499,,,,
4848.370691,499,,,,
4849.225482,502,,,,
4850.080272,502,,,,
4850.935062,503,,,,
4851.789853,509,,,,
4852.644643,519,,,,
4853.499433,533,,,,
4854.354224,550,,,,
4855.209014,565,,,,
4856.063804,579,,,,
4856.918595,589,,,,
4857.773385,596,,,,
4858.628175,600,,,,
4859.482966,599,,,,
4860.337756,593,,,,
4861.192546,585,,,,
4862.047336,578,,,,
4862.902127,567,,,,
4863.756917,554,,,,
4864.611707,543,,,,
4865.466498,532,,,,
4866.321288,520,,,,
4867.176078,507,,,,
4868.030869,497,,,,
4868.885659,489,,,,
4869.740449,481,,,,
4870.59524,474,,,,
4871.45003,469,,,,
4872.30482,466,,,,
4873.159611,463,,,,
4874.014401,461,,,,
4874.869191,461,,,,
4875.723982,461,,,,
4876.578772,463,,,,
4877.433562,465,,,,
4878.288353,468,,,,
4879.143143,471,,,,
4879.997933,475,,,,
4880.852724,479,,,,
4881.707514,484,,,,
4882.562304,490,,,,
4883.417094,493,,,,
4884.271885,495,,,,
4885.126675,500,,,,
4885.981465,503,,,,
4886.836256,505,,,,
4887.691046,505,,,,
4888.545836,510,,,,
4889.400627,511,,,,
4890.255417,512,,,,
4891.110207,511,,,,
4891.964998,512,,,,
4892.819788,514,,,,
4893.674578,514,,,,
4894.529369,513,,,,
4895.384159,512,,,,
4896.238949,512,,,,
4897.09374,510,,,,
4897.94853,507,,,,
4898.80332,508,,,,
4899.658111,508,,,,
4900.512901,505,,,,
4901.367691,504,,,,
4902.222482,506,,,,
4903.077272,506,,,,
4903.932062,505,,,,
4904.786852,505,,,,
4905.641643,504,,,,
4906.496433,506,,,,
4907.351223,504,,,,
4908.206014,504,,,,
4909.060804,506,,,,
4909.915594,506,,,,
4910.770385,506,,,,
4911.625175,506,,,,
4912.479965,506,,,,
4913.334756,507,,,,
4914.189546,507,,,,
4915.044336,506,,,,
4915.899127,508,,,,
4916.753917,509,,,,
4917.608707,508,,,,
4918.463498,507,,,,
4919.318288,507,,,,
4920.173078,508,,,,
4921.027869,507,,,,
4921.882659,508,,,,
4922.737449,509,,,,
4923.592239,510,,,,
4924.44703,510,,,,
4925.30182,510,,,,
4926.15661,512,,,,
4927.011401,513,,,,
4927.866191,513,,,,
4928.720981,515,,,,
4929.575772,526,,,,
4930.430562,538,,,,
4931.285352,552,,,,
4932.140143,566,,,,
4932.994933,582,,,,
4933.849723,595,,,,
4934.704514,604,,,,
4935.559304,610,,,,
4936.414094,614,,,,
4937.268885,611,,,,
4938.123675,605,,,,
4938.978465,598,,,,
4939.833256,589,,,,
4940.688046,576,,,,
4941.542836,563,,,,
4942.397627,551,,,,
4943.252417,538,,,,
4944.107207,525,,,,
4944.961997,513,,,,
4945.816788,504,,,,
4946.671578,495,,,,
4947.526368,487,,,,
4948.381159,479,,,,
4949.235949,475,,,,
4950.090739,470,,,,
4950.94553,466,,,,
4951.80032,463,,,,
4952.65511,463,,,,
4953.509901,464,,,,
4954.364691,464,,,,
4955.219481,464,,,,
4956.074272,467,,,,
4956.929062,469,,,,
4957.783852,470,,,,
4958.638643,472,,,,
4959.493433,476,,,,
4960.348223,480,,,,
4961.203014,482,,,,
4962.057804,488,,,,
4962.912594,492,,,,
4963.767384,496,,,,
4964.622175,498,,,,
4965.476965,501,,,,
4966.331755,503,,,,
4967.186546,505,,,,
4968.041336,507,,,,
4968.896126,510,,,,
4969.750917,512,,,,
4970.605707,512,,,,
4971.460497,512,,,,
4972.315288,511,,,,
4973.170078,512,,,,
4974.024868,508,,,,
4974.879659,506,,,,
4975.734449,505,,,,
4976.589239,505,,,,
4977.44403,504,,,,
4978.29882,503,,,,
4979.15361,502,,,,
4980.008401,502,,,,
4980.863191,500,,,,
4981.717981,499,,,,
4982.572772,501,,,,
4983.427562,502,,,,
4984.282352,502,,,,
4985.137142,502,,,,
4985.991933,503,,,,
4986.846723,504,,,,
4987.701513,503,,,,
4988.556304,502,,,,
4989.411094,503,,,,
4990.265884,505,,,,
4991.120675,503,,,,
4991.975465,503,,,,
4992.830255,505,,,,
4993.685046,505,,,,
4994.539836,505,,,,
4995.394626,506,,,,
4996.249417,508,,,,
4997.104207,508,,,,
4997.958997,509,,,,
4998.813788,509,,,,
4999.668578,510,,,,
5000.523368,511,,,,
5001.378159,509,,,,
5002.232949,508,,,,
5003.087739,509,,,,
5003.94253,509,,,,
5004.79732,508,,,,
5005.65211,508,,,,
5006.5069,509,,,,
5007.361691,509,,,,
5008.216481,508,,,,
5009.071271,512,,,,
5009.926062,521,,,,
5010.780852,534,,,,
5011.635642,550,,,,
5012.490433,569,,,,
5013.345223,588,,,,
5014.200013,603,,,,
5015.054804,615,,,,
5015.909594,625,,,,
5016.764384,630,,,,
5017.619175,629,,,,
5018.473965,623,,,,
5019.328755,615,,,,
5020.183546,605,,,,
5021.038336,590,,,,
5021.893126,576,,,,
5022.747917,562,,,,
5023.602707,549,,,,
5024.457497,534,,,,
5025.312287,520,,,,
5026.167078,508,,,,
5027.021868,498,,,,
5027.876658,487,,,,
5028.731449,482,,,,
5029.586239,477,,,,
5030.441029,473,,,,
5031.29582,469,,,,
5032.15061,467,,,,
5033.0054,467,,,,
5033.860191,466,,,,
5034.714981,465,,,,
5035.569771,466,,,,
5036.424562,467,,,,
5037.279352,468,,,,
5038.134142,470,,,,
5038.988933,472,,,,
5039.843723,475,,,,
5040.698513,477,,,,
5041.553304,478,,,,
5042.408094,483,,,,
5043.262884,487,,,,
5044.117675,489,,,,
5044.972465,492,,,,
5045.827255,496,,,,
5046.682045,500,,,,
5047.536836,502,,,,
5048.391626,503,,,,
5049.246416,506,,,,
5050.101207,507,,,,
5050.955997,507,,,,
5051.810787,506,,,,
5052.665578,506,,,,
5053.520368,506,,,,
5054.375158,504,,,,
5055.229949,502,,,,
5056.084739,502,,,,
5056.939529,501,,,,
5057.79432,500,,,,
5058.64911,499,,,,
5059.5039,499,,,,
5060.358691,499,,,,
5061.213481,498,,,,
5062.068271,498,,,,
5062.923062,500,,,,
5063.777852,500,,,,
5064.632642,500,,,,
5065.487433,501,,,,
5066.342223,504,,,,
5067.197013,503,,,,
5068.051803,503,,,,
5068.906594,503,,,,
5069.761384,503,,,,
5070.616174,503,,,,
5071.470965,503,,,,
5072.325755,504,,,,
5073.180545,505,,,,
5074.035336,505,,,,
5074.890126,504,,,,
5075.744916,505,,,,
5076.599707,505,,,,
5077.454497,505,,,,
5078.309287,505,,,,
5079.164078,505,,,,
5080.018868,506,,,,
5080.873658,505,,,,
5081.728449,504,,,,
5082.583239,505,,,,
5083.438029,507,,,,
5084.29282,506,,,,
5085.14761,506,,,,
5086.0024,508,,,,
5086.85719,509,,,,
5087.711981,508,,,,
5088.566771,510,,,,
5089.421561,511,,,,
5090.276352,509,,,,
5091.131142,510,,,,
5091.985932,509,,,,
5092.840723,509,,,,
5093.695513,508,,,,
5094.550303,507,,,,
5095.405094,507,,,,
5096.259884,509,,,,
5097.114674,513,,,,
5097.969465,521,,,,
5098.824255,535,,,,
5099.679045,555,,,,
5100.533836,573,,,,
5101.388626,589,,,,
5102.243416,605,,,,
5103.098207,618,,,,
5103.952997,626,,,,
5104.807787,628,,,,
5105.662578,627,,,,
5106.517368,623,,,,
5107.372158,613,,,,
5108.226948,601,,,,
5109.081739,589,,,,
5109.936529,575,,,,
5110.791319,559,,,,
5111.64611,543,,,,
5112.5009,528,,,,
5113.35569,518,,,,
5114.210481,505,,,,
5115.065271,496,,,,
5115.920061,487,,,,
5116.774852,481,,,,
5117.629642,474,,,,
5118.484432,470,,,,
5119.339223,468,,,,
5120.194013,466,,,,
5121.048803,463,,,,
5121.903594,462,,,,
5122.758384,463,,,,
5123.613174,465,,,,
5124.467965,465,,,,
5125.322755,467,,,,
5126.177545,470,,,,
5127.032335,474,,,,
5127.887126,477,,,,
5128.741916,481,,,,
5129.596706,485,,,,
5130.451497,491,,,,
5131.306287,494,,,,
5132.161077,499,,,,
5133.015868,503,,,,
5133.870658,507,,,,
5134.725448,508,,,,
5135.580239,509,,,,
5136.435029,511,,,,
5137.289819,511,,,,
5138.14461,510,,,,
5138.9994,509,,,,
5139.85419,509,,,,
5140.708981,508,,,,
5141.563771,507,,,,
5142.418561,506,,,,
5143.273352,506,,,,
5144.128142,503,,,,
5144.982932,501,,,,
5145.837723,501,,,,
5146.692513,503,,,,
5147.547303,501,,,,
5148.402093,500,,,,
5149.256884,501,,,,
5150.111674,501,,,,
5150.966464,500,,,,
5151.821255,501,,,,
5152.676045,502,,,,
5153.530835,503,,,,
5154.385626,503,,,,
5155.240416,504,,,,
5156.095206,505,,,,
5156.949997,505,,,,
5157.804787,504,,,,
5158.659577,503,,,,
5159.514368,504,,,,
5160.369158,505,,,,
5161.223948,506,,,,
5162.078739,507,,,,
5162.933529,509,,,,
5163.788319,510,,,,
5164.64311,508,,,,
5165.4979,508,,,,
5166.35269,508,,,,
5167.207481,507,,,,
5168.062271,506,,,,
5168.917061,505,,,,
5169.771851,504,,,,
5170.626642,503,,,,
5171.481432,501,,,,
5172.336222,502,,,,
5173.191013,503,,,,
5174.045803,501,,,,
5174.900593,502,,,,
5175.755384,502,,,,
5176.610174,505,,,,
5177.464964,504,,,,
5178.319755,504,,,,
5179.174545,506,,,,
5180.029335,507,,,,
5180.884126,507,,,,
5181.738916,507,,,,
5182.593706,507,,,,
5183.448497,509,,,,
5184.303287,509,,,,
5185.158077,509,,,,
5186.012868,511,,,,
5186.867658,514,,,,
5187.722448,520,,,,
5188.577238,532,,,,
5189.432029,549,,,,
5190.286819,568,,,,
5191.141609,583,,,,
5191.9964,598,,,,
5192.85119,611,,,,
5193.70598,618,,,,
5194.560771,620,,,,
5195.415561,619,,,,
5196.270351,615,,,,
5197.125142,607,,,,
5197.979932,594,,,,
5198.834722,581,,,,
5199.689513,567,,,,
5200.544303,552,,,,
5201.399093,535,,,,
5202.253884,521,,,,
5203.108674,507,,,,
5203.963464,496,,,,
5204.818255,483,,,,
5205.673045,476,,,,
5206.527835,469,,,,
5207.382626,462,,,,
5208.237416,457,,,,
5209.092206,455,,,,
5209.946996,454,,,,
5210.801787,452,,,,
5211.656577,452,,,,
5212.511367,456,,,,
5213.366158,460,,,,
5214.220948,463,,,,
5215.075738,467,,,,
5215.930529,472,,,,
5216.785319,477,,,,
5217.640109,482,,,,
5218.4949,488,,,,
5219.34969,495,,,,
5220.20448,502,,,,
5221.059271,506,,,,
5221.914061,511,,,,
5222.768851,516,,,,
5223.623642,519,,,,
5224.478432,520,,,,
5225.333222,521,,,,
5226.188013,522,,,,
5227.042803,521,,,,
5227.897593,519,,,,
5228.752383,518,,,,
5229.607174,516,,,,
5230.461964,513,,,,
5231.316754,510,,,,
5232.171545,509,,,,
5233.026335,507,,,,
5233.881125,507,,,,
5234.735916,504,,,,
5235.590706,502,,,,
5236.445496,502,,,,
5237.300287,500,,,,
5238.155077,498,,,,
5239.009867,499,,,,
5239.864658,501,,,,
5240.719448,500,,,,
5241.574238,501,,,,
5242.429029,502,,,,
5243.283819,503,,,,
5244.138609,504,,,,
5244.9934,503,,,,
5245.84819,503,,,,
5246.70298,505,,,,
5247.557771,505,,,,
5248.412561,504,,,,
5249.267351,506,,,,
5250.122141,507,,,,
5250.976932,506,,,,
5251.831722,505,,,,
5252.686512,507,,,,
5253.541303,506,,,,
5254.396093,506,,,,
5255.250883,504,,,,
5256.105674,505,,,,
5256.960464,503,,,,
5257.815254,502,,,,
5258.670045,502,,,,
5259.524835,503,,,,
5260.379625,504,,,,
5261.234416,503,,,,
5262.089206,503,,,,
5262.943996,505,,,,
5263.798787,506,,,,
5264.653577,505,,,,
5265.508367,507,,,,
5266.363158,508,,,,
5267.217948,509,,,,
5268.072738,510,,,,
5268.927529,511,,,,
5269.782319,513,,,,
5270.637109,513,,,,
5271.491899,512,,,,
5272.34669,513,,,,
5273.20148,516,,,,
5274.05627,520,,,,
5274.911061,529,,,,
5275.765851,544,,,,
5276.620641,560,,,,
5277.475432,575,,,,
5278.330222,590,,,,
5279.185012,603,,,,
5280.039803,613,,,,
5280.894593,618,,,,
5281.749383,619,,,,
5282.604174,617,,,,
5283.458964,612,,,,
5284.313754,601,,,,
5285.168545,589,,,,
5286.023335,577,,,,
5286.878125,563,,,,
5287.732916,548,,,,
5288.587706,533,,,,
5289.442496,521,,,,
5290.297286,509,,,,
5291.152077,497,,,,
5292.006867,490,,,,
5292.861657,483,,,,
5293.716448,477,,,,
5294.571238,473,,,,
5295.426028,470,,,,
5296.280819,467,,,,
5297.135609,467,,,,
5297.990399,464,,,,
5298.84519,465,,,,
5299.69998,465,,,,
5300.55477,468,,,,
5301.409561,470,,,,
5302.264351,474,,,,
5303.119141,476,,,,
5303.973932,480,,,,
5304.828722,482,,,,
5305.683512,486,,,,
5306.538303,491,,,,
5307.393093,496,,,,
5308.247883,499,,,,
5309.102674,503,,,,
5309.957464,508,,,,
5310.812254,510,,,,
5311.667044,511,,,,
5312.521835,514,,,,
5313.376625,517,,,,
5314.231415,516,,,,
5315.086206,514,,,,
5315.940996,514,,,,
5316.795786,513,,,,
5317.650577,509,,,,
5318.505367,508,,,,
5319.360157,507,,,,
5320.214948,506,,,,
5321.069738,504,,,,
5321.924528,503,,,,
5322.779319,503,,,,
5323.634109,503,,,,
5324.488899,501,,,,
5325.34369,500,,,,
5326.19848,501,,,,
5327.05327,501,,,,
5327.908061,499,,,,
5328.762851,499,,,,
5329.617641,500,,,,
5330.472432,501,,,,
5331.327222,500,,,,
5332.182012,500,,,,
5333.036802,501,,,,
5333.891593,501,,,,
5334.746383,500,,,,
5335.601173,502,,,,
5336.455964,503,,,,
5337.310754,504,,,,
5338.165544,503,,,,
5339.020335,506,,,,
5339.875125,507,,,,
5340.729915,509,,,,
5341.584706,509,,,,
5342.439496,510,,,,
5343.294286,511,,,,
5344.149077,510,,,,
5345.003867,509,,,,
5345.858657,509,,,,
5346.713448,508,,,,
5347.568238,507,,,,
5348.423028,506,,,,
5349.277819,507,,,,
5350.132609,506,,,,
5350.987399,504,,,,
5351.842189,502,,,,
5352.69698,503,,,,
5353.55177,504,,,,
5354.40656,503,,,,
5355.261351,502,,,,
5356.116141,503,,,,
5356.970931,503,,,,
5357.825722,504,,,,
5358.680512,504,,,,
5359.535302,505,,,,
5360.390093,505,,,,
5361.244883,505,,,,
5362.099673,506,,,,
5362.954464,507,,,,
5363.809254,508,,,,
5364.664044,509,,,,
5365.518835,511,,,,
5366.373625,517,,,,
5367.228415,527,,,,
5368.083206,540,,,,
5368.937996,558,,,,
5369.792786,576,,,,
5370.647577,592,,,,
5371.502367,607,,,,
5372.357157,618,,,,
5373.211947,626,,,,
5374.066738,627,,,,
5374.921528,624,,,,
5375.776318,619,,,,
5376.631109,611,,,,
5377.485899,598,,,,
5378.340689,583,,,,
5379.19548,569,,,,
5380.05027,554,,,,
5380.90506,538,,,,
5381.759851,524,,,,
5382.614641,511,,,,
5383.469431,500,,,,
5384.324222,490,,,,
5385.179012,481,,,,
5386.033802,474,,,,
5386.888593,469,,,,
5387.743383,464,,,,
5388.598173,462,,,,
5389.452964,462,,,,
5390.307754,463,,,,
5391.162544,463,,,,
5392.017334,464,,,,
5392.872125,465,,,,
5393.726915,468,,,,
5394.581705,469,,,,
5395.436496,471,,,,
5396.291286,477,,,,
5397.146076,479,,,,
5398.000867,481,,,,
5398.855657,484,,,,
5399.710447,489,,,,
5400.565238,492,,,,
5401.420028,495,,,,
5402.274818,497,,,,
5403.129609,501,,,,
5403.984399,503,,,,
5404.839189,503,,,,
5405.69398,503,,,,
5406.54877,502,,,,
5407.40356,501,,,,
5408.258351,499,,,,
5409.113141,497,,,,
5409.967931,496,,,,
5410.822722,491,,,,
5411.677512,488,,,,
5412.532302,488,,,,
5413.387092,487,,,,
5414.241883,484,,,,
5415.096673,484,,,,
5415.951463,484,,,,
5416.806254,486,,,,
5417.661044,487,,,,
5418.515834,488,,,,
5419.370625,491,,,,
5420.225415,494,,,,
5421.080205,496,,,,
5421.934996,497,,,,
5422.789786,498,,,,
5423.644576,502,,,,
5424.499367,501,,,,
5425.354157,502,,,,
5426.208947,505,,,,
5427.063738,507,,,,
5427.918528,506,,,,
5428.773318,506,,,,
5429.628109,508,,,,
5430.482899,508,,,,
5431.337689,506,,,,
5432.19248,507,,,,
5433.04727,507,,,,
5433.90206,508,,,,
5434.75685,506,,,,
5435.611641,506,,,,
5436.466431,507,,,,
5437.321221,507,,,,
5438.176012,506,,,,
5439.030802,505,,,,
5439.885592,506,,,,
5440.740383,505,,,,
5441.595173,503,,,,
5442.449963,505,,,,
5443.304754,507,,,,
5444.159544,506,,,,
5445.014334,506,,,,
5445.869125,507,,,,
5446.723915,509,,,,
5447.578705,509,,,,
5448.433496,510,,,,
5449.288286,512,,,,
5450.143076,514,,,,
5450.997867,514,,,,
5451.852657,515,,,,
5452.707447,515,,,,
5453.562237,517,,,,
5454.417028,516,,,,
5455.271818,516,,,,
5456.126608,518,,,,
5456.981399,517,,,,
5457.836189,516,,,,
5458.690979,513,,,,
5459.54577,512,,,,
5460.40056,512,,,,
5461.25535,508,,,,
5462.110141,506,,,,
5462.964931,507,,,,
5463.819721,505,,,,
5464.674512,502,,,,
5465.529302,502,,,,
5466.384092,503,,,,
5467.238883,503,,,,
5468.093673,502,,,,
5468.948463,506,,,,
5469.803254,513,,,,
5470.658044,526,,,,
5471.512834,541,,,,
5472.367625,559,,,,
5473.222415,578,,,,
5474.077205,593,,,,
5474.931995,604,,,,
5475.786786,613,,,,
5476.641576,618,,,,
5477.496366,617,,,,
5478.351157,611,,,,
5479.205947,605,,,,
5480.060737,594,,,,
5480.915528,582,,,,
5481.770318,565,,,,
5482.625108,548,,,,
5483.479899,534,,,,
5484.334689,517,,,,
5485.189479,501,,,,
5486.04427,488,,,,
5486.89906,477,,,,
5487.75385,465,,,,
5488.608641,456,,,,
5489.463431,451,,,,
5490.318221,448,,,,
5491.173012,445,,,,
5492.027802,443,,,,
5492.882592,446,,,,
5493.737382,448,,,,
5494.592173,451,,,,
5495.446963,455,,,,
5496.301753,461,,,,
5497.156544,467,,,,
5498.011334,472,,,,
5498.866124,478,,,,
5499.720915,484,,,,
5500.575705,491,,,,
5501.430495,495,,,,
5502.285286,500,,,,
5503.140076,505,,,,
5503.994866,509,,,,
5504.849657,511,,,,
5505.704447,514,,,,
5506.559237,516,,,,
5507.414028,518,,,,
5508.268818,516,,,,
5509.123608,516,,,,
5509.978399,516,,,,
5510.833189,513,,,,
5511.687979,508,,,,
5512.54277,504,,,,
5513.39756,499,,,,
5514.25235,493,,,,
5515.10714,486,,,,
5515.961931,481,,,,
5516.816721,476,,,,
5517.671511,472,,,,
5518.526302,469,,,,
5519.381092,471,,,,
5520.235882,472,,,,
5521.090673,472,,,,
5521.945463,472,,,,
5522.800253,477,,,,
5523.655044,480,,,,
5524.509834,482,,,,
5525.364624,484,,,,
5526.219415,490,,,,
5527.074205,496,,,,
5527.928995,498,,,,
5528.783786,500,,,,
5529.638576,505,,,,
5530.493366,508,,,,
5531.348157,509,,,,
5532.202947,510,,,,
5533.057737,514,,,,
5533.912528,517,,,,
5534.767318,516,,,,
5535.622108,519,,,,
5536.476898,522,,,,
5537.331689,523,,,,
5538.186479,522,,,,
5539.041269,523,,,,
5539.89606,524,,,,
5540.75085,521,,,,
5541.60564,518,,,,
5542.460431,518,,,,
5543.315221,519,,,,
5544.170011,517,,,,
5545.024802,514,,,,
5545.879592,513,,,,
5546.734382,514,,,,
5547.589173,512,,,,
5548.443963,510,,,,
5549.298753,509,,,,
5550.153544,510,,,,
5551.008334,507,,,,
5551.863124,505,,,,
5552.717915,505,,,,
5553.572705,506,,,,
5554.427495,505,,,,
5555.282285,502,,,,
5556.137076,504,,,,
5556.991866,505,,,,
5557.846656,505,,,,
5558.701447,505,,,,
5559.556237,506,,,,
5560.411027,508,,,,
5561.265818,507,,,,
5562.120608,507,,,,
5562.975398,506,,,,
5563.830189,505,,,,
5564.684979,504,,,,
5565.539769,503,,,,
5566.39456,503,,,,
5567.24935,503,,,,
5568.10414,501,,,,
5568.958931,501,,,,
5569.813721,502,,,,
5570.668511,505,,,,
5571.523302,507,,,,
5572.378092,517,,,,
5573.232882,533,,,,
5574.087673,549,,,,
5574.942463,565,,,,
5575.797253,579,,,,
5576.652043,592,,,,
5577.506834,600,,,,
5578.361624,603,,,,
5579.216414,605,,,,
5580.071205,603,,,,
5580.925995,595,,,,
5581.780785,585,,,,
5582.635576,574,,,,
5583.490366,562,,,,
5584.345156,547,,,,
5585.199947,531,,,,
5586.054737,518,,,,
5586.909527,503,,,,
5587.764318,488,,,,
5588.619108,477,,,,
5589.473898,467,,,,
5590.328689,461,,,,
5591.183479,454,,,,
5592.038269,449,,,,
5592.89306,447,,,,
5593.74785,447,,,,
5594.60264,447,,,,
5595.457431,448,,,,
5596.312221,451,,,,
5597.167011,456,,,,
5598.021801,460,,,,
5598.876592,465,,,,
5599.731382,472,,,,
5600.586172,477,,,,
5601.440963,480,,,,
5602.295753,484,,,,
5603.150543,489,,,,
5604.005334,494,,,,
5604.860124,496,,,,
5605.714914,498,,,,
5606.569705,500,,,,
5607.424495,502,,,,
5608.279285,502,,,,
5609.134076,503,,,,
5609.988866,504,,,,
5610.843656,504,,,,
5611.698447,502,,,,
5612.553237,502,,,,
5613.408027,503,,,,
5614.262818,502,,,,
5615.117608,501,,,,
5615.972398,502,,,,
5616.827188,504,,,,
5617.681979,502,,,,
5618.536769,504,,,,
5619.391559,505,,,,
5620.24635,506,,,,
5621.10114,505,,,,
5621.95593,504,,,,
5622.810721,505,,,,
5623.665511,507,,,,
5624.520301,506,,,,
5625.375092,504,,,,
5626.229882,503,,,,
5627.084672,504,,,,
5627.939463,503,,,,
5628.794253,502,,,,
5629.649043,502,,,,
5630.503834,504,,,,
5631.358624,504,,,,
5632.213414,504,,,,
5633.068205,507,,,,
5633.922995,508,,,,
5634.777785,507,,,,
5635.632576,508,,,,
5636.487366,510,,,,
5637.342156,509,,,,
5638.196946,509,,,,
5639.051737,511,,,,
5639.906527,514,,,,
5640.761317,515,,,,
5641.616108,515,,,,
5642.470898,516,,,,
5643.325688,515,,,,
5644.180479,515,,,,
5645.035269,514,,,,
5645.890059,512,,,,
5646.74485,513,,,,
5647.59964,512,,,,
5648.45443,509,,,,
5649.309221,508,,,,
5650.164011,508,,,,
5651.018801,507,,,,
5651.873592,506,,,,
5652.728382,507,,,,
5653.583172,506,,,,
5654.437963,507,,,,
5655.292753,506,,,,
5656.147543,508,,,,
5657.002333,508,,,,
