x,hart
15760,1978
15761,1975
15762,1976
15763,1976
15764,1984
15765,1960
15766,1960
15767,1971
15768,1971
15769,1977
15770,1977
15771,1977
15772,1969
15773,1970
15774,1970
15775,1969
15776,1967
15777,1967
15778,1978
15779,1975
15780,1975
15781,1979
15782,1968
15783,1968
15784,1959
15785,1975
15786,1975
15787,1971
15788,1971
15789,1979
15790,1981
15791,1981
15792,1967
15793,1966
15794,1966
15795,1975
15796,1973
15797,1973
15798,1977
15799,1977
15800,1977
15801,1979
15802,1981
15803,1981
15804,1983
15805,1983
15806,1984
15807,1996
15808,1996
15809,1981
15810,1978
15811,1978
15812,1997
15813,1983
15814,1983
15815,1999
15816,1995
15817,1995
15818,1997
15819,1995
15820,1995
15821,1992
15822,1999
15823,1999
15824,1991
15825,1989
15826,1989
15827,1987
15828,1987
15829,2011
15830,1991
15831,1991
15832,1991
15833,2003
15834,2003
15835,1996
15836,1988
15837,1988
15838,1999
15839,2002
15840,2002
15841,2002
15842,1992
15843,1992
15844,1994
15845,1994
15846,2008
15847,2007
15848,2007
15849,1996
15850,1996
15851,1996
15852,1995
15853,1990
15854,1990
15855,1995
15856,2001
15857,2001
15858,2001
15859,2000
15860,2000
15861,1999
15862,1990
15863,1990
15864,2006
15865,2006
15866,2003
15867,2005
15868,2005
15869,2011
15870,1980
15871,1980
15872,2002
15873,2001
15874,2001
15875,1987
15876,2008
15877,2008
15878,1988
15879,1997
15880,1997
15881,1996
15882,1993
15883,1993
15884,2022
15885,2022
15886,2001
15887,2007
15888,2007
15889,2027
15890,2017
15891,2017
15892,2025
15893,2049
15894,2049
15895,2030
15896,2040
15897,2040
15898,2051
15899,2036
15900,2036
15901,2055
15902,2055
15903,2045
15904,2041
15905,2041
15906,2030
15907,2037
15908,2037
15909,2024
15910,2032
15911,2032
15912,2012
15913,1996
15914,1996
15915,2010
15916,2000
15917,2000
15918,1979
15919,1998
15920,1998
15921,1975
15922,1968
15923,1968
15924,1979
15925,1979
15926,1982
15927,1975
15928,1975
15929,1981
15930,1985
15931,1985
15932,1964
15933,1994
15934,1994
15935,1980
15936,1984
15937,1984
15938,2000
15939,1986
15940,1986
15941,1996
15942,1996
15943,2025
15944,2039
15945,2039
15946,2073
15947,2129
15948,2129
15949,2145
15950,2218
15951,2218
15952,2265
15953,2330
15954,2330
15955,2390
15956,2430
15957,2430
15958,2429
15959,2389
15960,2389
15961,2287
15962,2287
15963,2171
15964,2062
15965,2062
15966,1933
15967,1882
15968,1882
15969,1860
15970,1836
15971,1836
15972,1848
15973,1844
15974,1844
15975,1852
15976,1871
15977,1871
15978,1882
15979,1894
15980,1894
15981,1910
15982,1910
15983,1900
15984,1907
15985,1907
15986,1931
15987,1922
15988,1922
15989,1939
15990,1945
15991,1945
15992,1933
15993,1947
15994,1947
15995,1950
15996,1968
15997,1968
15998,1958
15999,1961
16000,1961
16001,1966
16002,1966
16003,1959
16004,1964
16005,1964
16006,1978
16007,1970
16008,1970
16009,1971
16010,1984
16011,1984
16012,1973
16013,1971
16014,1971
16015,1992
16016,1984
16017,1984
16018,1967
16019,1967
16020,1984
16021,1986
16022,1986
16023,1993
16024,1990
16025,1990
16026,1995
16027,1987
16028,1987
16029,2002
16030,2004
16031,2004
16032,1999
16033,2008
16034,2008
16035,2007
16036,2016
16037,2016
16038,2016
16039,2016
16040,2000
16041,2021
16042,2021
16043,2019
16044,2012
16045,2012
16046,2043
16047,2040
16048,2040
16049,2025
16050,2036
16051,2036
16052,2035
16053,2033
16054,2033
16055,2051
16056,2051
16057,2052
16058,2054
16059,2054
16060,2059
16061,2057
16062,2057
16063,2063
16064,2072
16065,2072
16066,2074
16067,2084
16068,2084
16069,2087
16070,2080
16071,2080
16072,2099
16073,2109
16074,2109
16075,2100
16076,2121
16077,2121
16078,2117
16079,2117
16080,2112
16081,2142
16082,2142
16083,2134
16084,2126
16085,2126
16086,2124
16087,2105
16088,2105
16089,2119
16090,2105
16091,2105
16092,2107
16093,2115
16094,2115
16095,2083
16096,2083
16097,2067
16098,2069
16099,2069
16100,2056
16101,2055
16102,2055
16103,2019
16104,2010
16105,2010
16106,1984
16107,1986
16108,1986
16109,1951
16110,1950
16111,1950
16112,1951
16113,1906
16114,1906
16115,1905
16116,1905
16117,1892
16118,1878
16119,1878
16120,1873
16121,1856
16122,1856
16123,1847
16124,1856
16125,1856
16126,1857
16127,1846
16128,1846
16129,1852
16130,1849
16131,1849
16132,1843
16133,1874
16134,1874
16135,1855
16136,1855
16137,1863
16138,1894
16139,1894
16140,1865
16141,1886
16142,1886
16143,1894
16144,1904
16145,1904
16146,1918
16147,1908
16148,1908
16149,1911
16150,1936
16151,1936
16152,1927
16153,1927
16154,1930
16155,1942
16156,1942
16157,1935
16158,1934
16159,1934
16160,1959
16161,1949
16162,1949
16163,1951
16164,1956
16165,1956
16166,1944
16167,1960
16168,1960
16169,1969
16170,1948
16171,1948
16172,1962
16173,1962
16174,1964
16175,1958
16176,1958
16177,1962
16178,1972
16179,1972
16180,1962
16181,1974
16182,1974
16183,1964
16184,1960
16185,1960
16186,1972
16187,1966
16188,1966
16189,1977
16190,1980
16191,1980
16192,1963
16193,1967
16194,1967
16195,1976
16196,1976
16197,1965
16198,1983
16199,1983
16200,1989
16201,1968
16202,1968
16203,1975
16204,1985
16205,1985
16206,1973
16207,1977
16208,1977
16209,1978
16210,1977
16211,1977
16212,1989
16213,1989
16214,1979
16215,1983
16216,1983
16217,1977
16218,1980
16219,1980
16220,1989
16221,1974
16222,1974
16223,1961
16224,1984
16225,1984
16226,1973
16227,1968
16228,1968
16229,1985
16230,1979
16231,1979
16232,1975
16233,1975
16234,1984
16235,1978
16236,1978
16237,1975
16238,1986
16239,1986
16240,1983
16241,1982
16242,1982
16243,1984
16244,1982
16245,1982
16246,1983
16247,1984
16248,1984
16249,1974
16250,1981
16251,1981
16252,1983
16253,1983
16254,1978
16255,1982
16256,1982
16257,1985
16258,1988
16259,1988
16260,1995
16261,1977
16262,1977
16263,1987
16264,2004
16265,2004
16266,1983
16267,2017
16268,2017
16269,2005
16270,2005
16271,2011
16272,2024
16273,2024
16274,2040
16275,2032
16276,2032
16277,2037
16278,2036
16279,2036
16280,2025
16281,2044
16282,2044
16283,2036
16284,2049
16285,2049
16286,2043
16287,2022
16288,2022
16289,2040
16290,2040
16291,2034
16292,2015
16293,2015
16294,2021
16295,2007
16296,2007
16297,1984
16298,1992
16299,1992
16300,1996
16301,1978
16302,1978
16303,1987
16304,1972
16305,1972
16306,1971
16307,1971
16308,1968
16309,1980
16310,1980
16311,1970
16312,1996
16313,1996
16314,1959
16315,1976
16316,1976
16317,1986
16318,1972
16319,1972
16320,1977
16321,1992
16322,1992
16323,1983
16324,2022
16325,2022
16326,2054
16327,2054
16328,2092
16329,2127
16330,2127
16331,2184
16332,2242
16333,2242
16334,2323
16335,2413
16336,2413
16337,2492
16338,2530
16339,2530
16340,2524
16341,2457
16342,2457
16343,2323
16344,2186
16345,2186
16346,2054
16347,2054
16348,1942
16349,1860
16350,1860
16351,1831
16352,1821
16353,1821
16354,1812
16355,1820
16356,1820
16357,1821
16358,1836
16359,1836
16360,1852
16361,1848
16362,1848
16363,1857
16364,1860
16365,1860
16366,1862
16367,1862
16368,1868
16369,1883
16370,1883
16371,1881
16372,1899
16373,1899
16374,1904
16375,1916
16376,1916
16377,1921
16378,1937
16379,1937
16380,1925
16381,1939
16382,1939
16383,1936
16384,1942
16385,1942
16386,1959
16387,1959
16388,1960
16389,1956
16390,1956
16391,1955
16392,1949
16393,1949
16394,1971
16395,1984
16396,1984
16397,1965
16398,1976
16399,1976
16400,1969
16401,1968
16402,1968
16403,1989
16404,1989
16405,1989
16406,1991
16407,1991
16408,1991
16409,1977
16410,1977
16411,1983
16412,1992
16413,1992
16414,2002
16415,2010
16416,2010
16417,2004
16418,1997
16419,1997
16420,1999
16421,2012
16422,2012
16423,2015
16424,2015
16425,2016
16426,2026
16427,2026
16428,2020
16429,2029
16430,2029
16431,2043
16432,2040
16433,2040
16434,2050
16435,2044
16436,2044
16437,2042
16438,2060
16439,2060
16440,2043
16441,2066
16442,2066
16443,2071
16444,2057
16445,2057
16446,2084
16447,2084
16448,2073
16449,2078
16450,2078
16451,2101
16452,2094
16453,2094
16454,2093
16455,2104
16456,2104
16457,2106
16458,2113
16459,2113
16460,2110
16461,2104
16462,2104
16463,2123
16464,2123
16465,2122
16466,2108
16467,2108
16468,2111
16469,2111
16470,2111
16471,2091
16472,2094
16473,2094
16474,2110
16475,2076
16476,2076
16477,2067
16478,2074
16479,2074
16480,2039
16481,2050
16482,2050
16483,2029
16484,2029
16485,2005
16486,2007
16487,2007
16488,1968
16489,1962
16490,1962
16491,1970
16492,1930
16493,1930
16494,1938
16495,1913
16496,1913
16497,1897
16498,1899
16499,1899
16500,1881
16501,1898
16502,1898
16503,1877
16504,1877
16505,1861
16506,1859
16507,1859
16508,1872
16509,1884
16510,1884
16511,1870
16512,1882
16513,1882
16514,1870
16515,1878
16516,1878
16517,1883
16518,1881
16519,1881
16520,1897
16521,1895
16522,1895
16523,1885
16524,1885
16525,1908
16526,1913
16527,1913
16528,1911
16529,1934
16530,1934
16531,1922
16532,1920
16533,1920
16534,1946
16535,1931
16536,1931
16537,1943
16538,1954
16539,1954
16540,1950
16541,1950
16542,1951
16543,1951
16544,1951
16545,1953
16546,1962
16547,1962
16548,1965
16549,1954
16550,1954
16551,1966
16552,1966
16553,1966
16554,1957
16555,1972
16556,1972
16557,1970
16558,1965
16559,1965
16560,1971
16561,1971
16562,1964
16563,1967
16564,1967
16565,1966
16566,1957
16567,1957
16568,1968
16569,1968
16570,1968
16571,1964
16572,1968
16573,1968
16574,1971
16575,1959
16576,1959
16577,1972
16578,1972
16579,1987
16580,1968
16581,1968
16582,1987
16583,1970
16584,1970
16585,1976
16586,1988
16587,1988
16588,1980
16589,1984
16590,1984
16591,1976
16592,1970
16593,1970
16594,1979
16595,1992
16596,1992
16597,1974
16598,1974
16599,1979
16600,1981
16601,1981
16602,1969
16603,1990
16604,1990
16605,1984
16606,1992
16607,1992
16608,1986
16609,1973
16610,1973
16611,1985
16612,1996
16613,1996
16614,1983
16615,2005
16616,2005
16617,1994
16618,1994
16619,1989
16620,1998
16621,1998
16622,1995
16623,1998
16624,1998
16625,1998
16626,1992
16627,1992
16628,1992
16629,1988
16630,1988
16631,2007
16632,1993
16633,1993
16634,2007
16635,1988
16636,1988
16637,2002
16638,2002
16639,1999
16640,2001
16641,2001
16642,1991
16643,2013
16644,2013
16645,1983
16646,2004
16647,2004
16648,1996
16649,1992
16650,1992
16651,1995
16652,1996
16653,1996
16654,1983
16655,2002
16656,2002
16657,1989
16658,1989
16659,2000
16660,1993
16661,1993
16662,1991
16663,1996
16664,1996
16665,1998
16666,1991
16667,1991
16668,2002
16669,1990
16670,1990
16671,1998
16672,1992
16673,1992
16674,2007
16675,2007
16676,1993
16677,2004
16678,2004
16679,1995
16680,1986
16681,1986
16682,1998
16683,2007
16684,2007
16685,1992
16686,2011
16687,2011
16688,1989
16689,2004
16690,2004
16691,2032
16692,2025
16693,2025
16694,2027
16695,2048
16696,2048
16697,2027
16698,2027
16699,2055
16700,2043
16701,2043
16702,2053
16703,2044
16704,2044
16705,2035
16706,2027
16707,2027
16708,2038
16709,2029
16710,2029
16711,2019
16712,2024
16713,2024
16714,2004
16715,2004
16716,1996
16717,1995
16718,1995
16719,1993
16720,1980
16721,1980
16722,1979
16723,1977
16724,1977
16725,1968
16726,1972
16727,1972
16728,1980
16729,1977
16730,1977
16731,1963
16732,1960
16733,1960
16734,1971
16735,1971
16736,1967
16737,1981
16738,1981
16739,1976
16740,1972
16741,1972
16742,1989
16743,1993
16744,1993
16745,2004
16746,2035
16747,2035
16748,2070
16749,2098
16750,2098
16751,2147
16752,2216
16753,2216
16754,2281
16755,2281
16756,2367
16757,2460
16758,2460
16759,2528
16760,2570
16761,2570
16762,2527
16763,2436
16764,2436
16765,2301
16766,2142
16767,2142
16768,2031
16769,1928
16770,1928
16771,1869
16772,1869
16773,1843
16774,1832
16775,1832
16776,1826
16777,1835
16778,1835
16779,1849
16780,1858
16781,1858
16782,1852
16783,1866
16784,1866
16785,1886
16786,1881
16787,1881
16788,1897
16789,1907
16790,1907
16791,1903
16792,1903
16793,1908
16794,1927
16795,1927
16796,1937
16797,1940
16798,1940
16799,1939
16800,1960
16801,1960
16802,1943
16803,1967
16804,1967
16805,1964
16806,1962
16807,1962
16808,1975
16809,1963
16810,1963
16811,1972
16812,1972
16813,1984
16814,1977
16815,1977
16816,1984
16817,1983
16818,1983
16819,1978
16820,1994
16821,1994
16822,1997
16823,1990
16824,1990
16825,1994
16826,1989
16827,1989
16828,1994
16829,1994
16830,2002
16831,2004
16832,2004
16833,2009
16834,2015
16835,2015
16836,2004
16837,2015
16838,2015
16839,2026
16840,2021
16841,2021
16842,2029
16843,2030
16844,2030
16845,2027
16846,2040
16847,2040
16848,2035
16849,2035
16850,2039
16851,2046
16852,2046
16853,2037
16854,2042
16855,2042
16856,2051
16857,2054
16858,2054
16859,2059
16860,2072
16861,2072
16862,2069
16863,2076
16864,2076
16865,2089
16866,2087
16867,2087
16868,2103
16869,2103
16870,2099
16871,2126
16872,2126
16873,2111
16874,2125
16875,2125
16876,2120
16877,2136
16878,2136
16879,2122
16880,2152
16881,2152
16882,2135
16883,2158
16884,2158
16885,2141
16886,2155
16887,2155
16888,2147
16889,2147
16890,2139
16891,2158
16892,2158
16893,2137
16894,2132
16895,2132
16896,2132
16897,2146
16898,2146
16899,2131
16900,2120
16901,2120
16902,2105
16903,2112
16904,2112
16905,2070
16906,2053
16907,2053
16908,2056
16909,2056
16910,2066
16911,2018
16912,2018
16913,2001
16914,1992
16915,1992
16916,1991
16917,1972
16918,1972
16919,1952
16920,1948
16921,1948
16922,1933
16923,1918
16924,1918
16925,1924
16926,1924
16927,1931
16928,1921
16929,1921
16930,1908
16931,1912
16932,1912
16933,1907
16934,1913
16935,1913
16936,1899
16937,1913
16938,1913
16939,1913
16940,1912
16941,1912
16942,1911
16943,1912
16944,1912
16945,1920
16946,1934
16947,1934
16948,1923
16949,1923
16950,1924
16951,1936
16952,1936
16953,1949
16954,1948
16955,1948
16956,1959
16957,1950
16958,1950
16959,1960
16960,1960
16961,1960
16962,1961
16963,1970
16964,1970
16965,1967
16966,1967
16967,1959
16968,1977
16969,1977
16970,1977
16971,1975
16972,1975
16973,1986
16974,1984
16975,1984
16976,1981
16977,1979
16978,1979
16979,1989
16980,1992
16981,1992
16982,1987
16983,1976
16984,1976
16985,1998
16986,1998
16987,1985
16988,1978
16989,1978
16990,1985
16991,1975
16992,1975
16993,1981
16994,1978
16995,1978
16996,1982
16997,1979
16998,1979
16999,1995
17000,1974
17001,1974
17002,1978
17003,1985
17004,1985
17005,1983
17006,1983
17007,1982
17008,1993
17009,1993
17010,1973
17011,1994
17012,1994
17013,1998
17014,1984
17015,1984
17016,1988
17017,1993
17018,1993
17019,1976
17020,1988
17021,1988
17022,1992
17023,1987
17024,1987
17025,1990
17026,1990
17027,1983
17028,1983
17029,1983
17030,1999
17031,1988
17032,1988
17033,1996
17034,1994
17035,1994
17036,1981
17037,1986
17038,1986
17039,1996
17040,1991
17041,1991
17042,1993
17043,1993
17044,1987
17045,1980
17046,1980
17047,1988
17048,1994
17049,1994
17050,1987
17051,1990
17052,1990
17053,1974
17054,1986
17055,1986
17056,1996
17057,1991
17058,1991
17059,1999
17060,1997
17061,1997
17062,1991
17063,1991
17064,1989
17065,2002
17066,2002
17067,1989
17068,2014
17069,2014
17070,1996
17071,1990
17072,1990
17073,1999
17074,2001
17075,2001
17076,1995
17077,1998
17078,1998
17079,1986
17080,1986
17081,2002
17082,1995
17083,1995
17084,2006
17085,1999
17086,1999
17087,2008
17088,2008
17089,2008
17090,2001
17091,2013
17092,2013
17093,2009
17094,2008
17095,2008
17096,2014
17097,2031
17098,2031
17099,2014
17100,2014
17101,2019
17102,2009
17103,2009
17104,2018
17105,2004
17106,2004
17107,2008
17108,2016
17109,2016
17110,2020
17111,2004
17112,2004
17113,2010
17114,2008
17115,2008
17116,2023
17117,2008
17118,2008
17119,2003
17120,2003
17121,2005
17122,2001
17123,2001
17124,1996
17125,2007
17126,2007
17127,1995
17128,2009
17129,2009
17130,2004
17131,1986
17132,1986
17133,1993
17134,2000
17135,2000
17136,1995
17137,1995
17138,2002
17139,1999
17140,1999
17141,1987
17142,2014
17143,2014
17144,2016
17145,2008
17146,2008
17147,2015
17148,2002
17149,2002
17150,1997
17151,2003
17152,2003
17153,2008
17154,2018
17155,2018
17156,2023
17157,2018
17158,2018
17159,2031
17160,2031
17161,2038
17162,2042
17163,2042
17164,2046
17165,2064
17166,2064
17167,2035
17168,2068
17169,2068
17170,2052
17171,2043
17172,2043
17173,2044
17174,2033
17175,2033
17176,2031
17177,2031
17178,2019
17179,2015
17180,2015
17181,2010
17182,1995
17183,1995
17184,1995
17185,1989
17186,1989
17187,2000
17188,1976
17189,1976
17190,1995
17191,1988
17192,1988
17193,1974
17194,1986
17195,1986
17196,1980
17197,1980
17198,1972
17199,1981
17200,1981
17201,1985
17202,1973
17203,1973
17204,1993
17205,1985
17206,1985
17207,1990
17208,2001
17209,2001
17210,2016
17211,2054
17212,2054
17213,2097
17214,2133
17215,2133
17216,2187
17217,2187
17218,2252
17219,2327
17220,2327
17221,2432
17222,2494
17223,2494
17224,2535
17225,2529
17226,2529
17227,2460
17228,2312
17229,2312
17230,2196
17231,2048
17232,2048
17233,1943
17234,1873
17235,1873
17236,1827
17237,1827
17238,1824
17239,1826
17240,1826
17241,1833
17242,1842
17243,1842
17244,1844
17245,1844
17246,1844
17247,1878
17248,1876
17249,1876
17250,1885
17251,1893
17252,1893
17253,1889
17254,1904
17255,1904
17256,1906
17257,1906
17258,1907
17259,1926
17260,1926
17261,1934
17262,1916
17263,1916
17264,1935
17265,1944
17266,1944
17267,1950
17268,1952
17269,1952
17270,1956
17271,1947
17272,1947
17273,1975
17274,1972
17275,1972
17276,1973
17277,1973
17278,1976
17279,1983
17280,1983
17281,1969
17282,1986
17283,1986
17284,1977
17285,2001
17286,2001
17287,1993
17288,1989
17289,1989
17290,1995
17291,1991
17292,1991
17293,2016
17294,2016
17295,2003
17296,2015
17297,2015
17298,2017
17299,2028
17300,2028
17301,2023
17302,2014
17303,2014
17304,2015
17305,2020
17306,2020
17307,2023
17308,2026
17309,2026
17310,2007
17311,2034
17312,2034
17313,2031
17314,2031
17315,2029
17316,2047
17317,2047
17318,2035
17319,2050
17320,2050
17321,2054
17322,2052
17323,2052
17324,2060
17325,2060
17326,2060
17327,2078
17328,2071
17329,2071
17330,2086
17331,2086
17332,2074
17333,2092
17334,2092
17335,2099
17336,2092
17337,2092
17338,2102
17339,2111
17340,2111
17341,2095
17342,2109
17343,2109
17344,2117
17345,2108
17346,2108
17347,2123
17348,2123
17349,2110
17350,2105
17351,2105
17352,2114
17353,2111
17354,2111
17355,2104
17356,2104
17357,2104
17358,2089
17359,2094
17360,2094
17361,2093
17362,2073
17363,2073
17364,2077
17365,2064
17366,2064
17367,2050
17368,2040
17369,2040
17370,2031
17371,2031
17372,2011
17373,2009
17374,2009
17375,1983
17376,1968
17377,1968
17378,1966
17379,1952
17380,1952
17381,1945
17382,1930
17383,1930
17384,1907
17385,1908
17386,1908
17387,1915
17388,1915
17389,1891
17390,1886
17391,1886
17392,1884
17393,1875
17394,1875
17395,1883
17396,1881
17397,1881
17398,1889
17399,1893
17400,1893
17401,1900
17402,1887
17403,1887
17404,1911
17405,1895
17406,1895
17407,1903
17408,1918
17409,1918
17410,1902
17411,1902
17412,1921
17413,1934
17414,1934
17415,1933
17416,1932
17417,1932
17418,1935
17419,1936
17420,1936
17421,1955
17422,1948
17423,1948
17424,1955
17425,1962
17426,1962
17427,1959
17428,1959
17429,1961
17430,1980
17431,1980
17432,1965
17433,1969
17434,1969
17435,1967
17436,1964
17437,1964
17438,1966
17439,1969
17440,1969
17441,1977
17442,1989
17443,1989
17444,1979
17445,1963
17446,1963
17447,1980
17448,1980
17449,1979
17450,1971
17451,1971
17452,1973
17453,1970
17454,1970
17455,1963
17456,1974
17457,1974
17458,1963
17459,1976
17460,1976
17461,1967
17462,1953
17463,1953
17464,1970
17465,1971
17466,1971
17467,1970
17468,1970
17469,1958
17470,1975
17471,1975
17472,1968
17473,1978
17474,1978
17475,1971
17476,1968
17477,1968
17478,1983
17479,1964
17480,1964
17481,1967
17482,1980
17483,1980
17484,1967
17485,1998
17486,1998
17487,1982
17488,1982
17489,1974
17490,1999
17491,1999
17492,1985
17493,1998
17494,1998
17495,2007
17496,1986
17497,1986
17498,1997
17499,2009
17500,2009
17501,1987
17502,2004
17503,2004
17504,1993
17505,1993
17506,1984
17507,2011
17508,2011
17509,2000
17510,1990
17511,1990
17512,2003
17513,2000
17514,2000
17515,1983
17516,2029
17517,2029
17518,2011
17519,2000
17520,2000
17521,2007
17522,2000
17523,2000
17524,1988
17525,2023
17526,2023
17527,1997
17528,1997
17529,1995
17530,2008
17531,2008
17532,1985
17533,2002
17534,2002
17535,2000
17536,1992
17537,1992
17538,1993
17539,1994
17540,1994
17541,1983
17542,1995
17543,1995
17544,2003
17545,2003
17546,2006
17547,1997
17548,1997
17549,1988
17550,1998
17551,1998
17552,2003
17553,1993
17554,1993
17555,1996
17556,2016
17557,2016
17558,1988
17559,1991
17560,1991
17561,2007
17562,2007
17563,1994
17564,1999
17565,1999
17566,1995
17567,1982
17568,1982
17569,1993
17570,1997
17571,1997
17572,1991
17573,2005
17574,2005
17575,2002
17576,1984
17577,1984
17578,2007
17579,2008
17580,2008
17581,2002
17582,2002
17583,2021
17584,2000
17585,2000
17586,1995
17587,2014
17588,2014
17589,2001
17590,2021
17591,2021
17592,2016
17593,1992
17594,1992
17595,2003
17596,2006
17597,2006
17598,2007
17599,2007
17600,2009
17601,1991
17602,1991
17603,2002
17604,2006
17605,2006
17606,2003
17607,2008
17608,2008
17609,2001
17610,1996
17611,1996
17612,1997
17613,2012
17614,2012
17615,1995
17616,2002
17617,2002
17618,2018
17619,2004
17620,2004
17621,2025
17622,2025
17623,2024
17624,2033
17625,2033
17626,2037
17627,2034
17628,2034
17629,2039
17630,2052
17631,2052
17632,2042
17633,2042
17634,2042
17635,2039
17636,2024
17637,2024
17638,2027
17639,2027
17640,2025
17641,2015
17642,2015
17643,2008
17644,2000
17645,2000
17646,1981
17647,2001
17648,2001
17649,1988
17650,1980
17651,1980
17652,1981
17653,1974
17654,1974
17655,1974
17656,1981
17657,1981
17658,1982
17659,1982
17660,1984
17661,1979
17662,1979
17663,1970
17664,1983
17665,1983
17666,1984
17667,1984
17668,1984
17669,1983
17670,1988
17671,1988
17672,1996
17673,2028
17674,2028
17675,2067
17676,2102
17677,2102
17678,2143
17679,2143
17680,2176
17681,2233
17682,2233
17683,2320
17684,2362
17685,2362
17686,2454
17687,2461
17688,2461
17689,2427
17690,2372
17691,2372
17692,2249
17693,2123
17694,2123
17695,2027
17696,2027
17697,1915
17698,1866
17699,1866
17700,1860
17701,1847
17702,1847
17703,1853
17704,1868
17705,1868
17706,1871
17707,1884
17708,1884
17709,1895
17710,1894
17711,1894
17712,1912
17713,1912
17714,1912
17715,1904
17716,1923
17717,1923
17718,1930
17719,1930
17720,1924
17721,1935
17722,1935
17723,1935
17724,1942
17725,1942
17726,1954
17727,1946
17728,1946
17729,1963
17730,1968
17731,1968
17732,1958
17733,1972
17734,1972
17735,1972
17736,1972
17737,1964
17738,1980
17739,1980
17740,1972
17741,1970
17742,1970
17743,1996
17744,1992
17745,1992
17746,1990
17747,1990
17748,1990
17749,1993
17750,1991
17751,1991
17752,2002
17753,1993
17754,1993
17755,2003
17756,2003
17757,2010
17758,2000
17759,2000
17760,2012
17761,2020
17762,2020
17763,2024
17764,2020
17765,2020
17766,2024
17767,2028
17768,2028
17769,2034
17770,2036
17771,2036
17772,2035
17773,2047
17774,2047
17775,2035
17776,2035
17777,2046
17778,2048
17779,2048
17780,2053
17781,2047
17782,2047
17783,2061
17784,2051
17785,2051
17786,2060
17787,2088
17788,2088
17789,2072
17790,2080
17791,2080
17792,2082
17793,2075
17794,2075
17795,2093
17796,2093
17797,2087
17798,2098
17799,2098
17800,2107
17801,2095
17802,2095
17803,2105
17804,2120
17805,2120
17806,2109
17807,2128
17808,2128
17809,2122
17810,2130
17811,2130
17812,2125
17813,2125
17814,2132
17815,2125
17816,2125
17817,2123
17818,2129
17819,2129
17820,2115
17821,2128
17822,2128
17823,2118
17824,2106
17825,2106
17826,2107
17827,2088
17828,2088
17829,2091
17830,2080
17831,2080
17832,2060
17833,2060
17834,2045
17835,2048
17836,2048
17837,2021
17838,2006
17839,2006
17840,1994
17841,1977
17842,1977
17843,1968
17844,1937
17845,1937
17846,1939
17847,1931
17848,1931
17849,1926
17850,1926
17851,1911
17852,1910
17853,1910
17854,1885
17855,1894
17856,1894
17857,1896
17858,1889
17859,1889
17860,1891
17861,1889
17862,1889
17863,1885
17864,1897
17865,1897
17866,1910
17867,1904
17868,1904
17869,1910
17870,1911
17871,1911
17872,1919
17873,1919
17874,1930
17875,1934
17876,1934
17877,1939
17878,1958
17879,1958
17880,1934
17881,1960
17882,1960
17883,1949
17884,1952
17885,1952
17886,1964
17887,1980
17888,1980
17889,1948
17890,1948
17891,1985
17892,1983
17893,1983
17894,1974
17895,2008
17896,2008
17897,1983
17898,1986
17899,1986
17900,1998
17901,1995
17902,1995
17903,2008
17904,1999
17905,1999
17906,1991
17907,1993
17908,1993
17909,1992
17910,1992
17911,1997
17912,1988
17913,1988
17914,2009
17915,1979
17916,1979
17917,1993
17918,1992
17919,1992
17920,1988
17921,1984
17922,1984
17923,2003
17924,1976
17925,1976
17926,1994
17927,1994
17928,1994
17929,1998
17930,1998
17931,1985
17932,1982
17933,1982
17934,1994
17935,1986
17936,1986
17937,1981
17938,1987
17939,1987
17940,1979
17941,1986
17942,1986
17943,1985
17944,1980
17945,1980
17946,1987
17947,1998
17948,1998
17949,1979
17950,1979
17951,1983
17952,2001
17953,2001
17954,1989
17955,1982
17956,1982
17957,1985
17958,1978
17959,1978
17960,1987
17961,1987
17962,1987
17963,1983
17964,1988
17965,1988
17966,1986
17967,1986
17968,1976
17969,1990
17970,1990
17971,1994
17972,1989
17973,1989
17974,1983
17975,1976
17976,1976
17977,1976
17978,1983
17979,1983
17980,1989
17981,1984
17982,1984
17983,1989
17984,1977
17985,1977
17986,1991
17987,1991
17988,1992
17989,1995
17990,1995
17991,1982
17992,1989
17993,1989
17994,1983
17995,1993
17996,1993
17997,1997
17998,1988
17999,1988
18000,1993
18001,1990
18002,1990
18003,1983
18004,1987
18005,1987
18006,1985
18007,1985
18008,1993
18009,1988
18010,1988
18011,1975
18012,1990
18013,1990
18014,2003
18015,2007
18016,2007
18017,2002
18018,2002
18019,2002
18020,2009
18021,2010
18022,2010
18023,1997
18024,2008
18025,2008
18026,2007
18027,1993
18028,1993
18029,1989
18030,1989
18031,1992
18032,1973
18033,1973
18034,1968
18035,1958
18036,1958
18037,1956
18038,1936
18039,1936
18040,1932
18041,1916
18042,1916
18043,1923
18044,1909
18045,1909
18046,1903
18047,1903
18048,1915
18049,1904
18050,1904
18051,1905
18052,1908
18053,1908
18054,1899
18055,1924
18056,1924
18057,1904
18058,1901
18059,1901
18060,1907
18061,1905
18062,1905
18063,1900
18064,1900
18065,1903
18066,1940
18067,1940
18068,1941
18069,1968
18070,1968
18071,2011
18072,2057
18073,2057
18074,2111
18075,2155
18076,2155
18077,2233
18078,2310
18079,2310
18080,2345
18081,2374
18082,2374
18083,2338
18084,2338
18085,2260
18086,2122
18087,2122
18088,1997
18089,1883
18090,1883
18091,1811
